id,poi_id,code,name_cn,name_en,category,city,district,duration_hours,price_min,price_max,currency,tags,suitable_for,description,description_cn,description_en,recommended_reason,highlights,target_users,image_placeholder,image_notes,image_source,image_alt,image_url,image_path,images,address,opening_hours,reservation_info,notes,internal_remark,status
recvrXlU2w9mYU,recvrXlU2w9mYU,recvrXlU2w9mYU,颐和安缦 Aman Summer Palace,,住宿,北京,海淀区,1.0,10000.0,10000.0,元/晚,百年院舍与颐和园相邻;适合顶级VIP把皇家园林;胡同与中式按摩做成两日高奢延伸,适合作为线路住宿;更适合西北片区独立成线;不建议每天往返老城;实时调价,百年院舍与颐和园相邻，适合顶级VIP把皇家园林、胡同与中式按摩做成两日高奢延伸,百年院舍与颐和园相邻，适合顶级VIP把皇家园林、胡同与中式按摩做成两日高奢延伸,,适合作为线路住宿；更适合西北片区独立成线，不建议每天往返老城；实时调价,百年院舍与颐和园相邻，适合顶级VIP把皇家园林、胡同与中式按摩做成两日高奢延伸,适合作为线路住宿;更适合西北片区独立成线;不建议每天往返老城;实时调价,,,,,,,[],颐和园宫门前路1号,,,适合作为线路住宿;更适合西北片区独立成线;不建议每天往返老城;实时调价,适合作为线路住宿；更适合西北片区独立成线，不建议每天往返老城；实时调价,active
recvrXlU2y78CK,recvrXlU2y78CK,recvrXlU2y78CK,智化寺（北京文博交流馆）·京音乐,,古建/非遗,北京,东城区,1.5,50.0,50.0,元/人,明代古建与京音乐结合;文化辨识度强;游客密度相对较低,整体体力负担较低至中等;可结合客人恢复情况调整;京音乐演出以当日官方排期为准;切勿把固定演出时间写死进产品,明代古建与京音乐结合，文化辨识度强、游客密度相对较低,明代古建与京音乐结合，文化辨识度强、游客密度相对较低,,整体体力负担较低至中等，可结合客人恢复情况调整；京音乐演出以当日官方排期为准，切勿把固定演出时间写死进产品,明代古建与京音乐结合，文化辨识度强、游客密度相对较低,整体体力负担较低至中等;可结合客人恢复情况调整;京音乐演出以当日官方排期为准;切勿把固定演出时间写死进产品,,,,,,,[],禄米仓胡同5号,,,整体体力负担较低至中等;可结合客人恢复情况调整;京音乐演出以当日官方排期为准;切勿把固定演出时间写死进产品,整体体力负担较低至中等，可结合客人恢复情况调整；京音乐演出以当日官方排期为准，切勿把固定演出时间写死进产品,active
recvrXlU2zFXqL,recvrXlU2zFXqL,recvrXlU2zFXqL,北京人民防空历史文化馆（北京地下城）,,博物馆,北京,东城区,1.0,0.0,0.0,元/人,1969年建设的地下城在2026年重新开放;能从城市民防切入普通北京人的集体记忆,整体体力负担较低至中等;可结合客人恢复情况调整;周一闭馆;预约;开放时段和地下空间通行条件出发前二次确认,1969年建设的地下城在2026年重新开放，能从城市民防切入普通北京人的集体记忆,1969年建设的地下城在2026年重新开放，能从城市民防切入普通北京人的集体记忆,,整体体力负担较低至中等，可结合客人恢复情况调整；周一闭馆；预约、开放时段和地下空间通行条件出发前二次确认,1969年建设的地下城在2026年重新开放，能从城市民防切入普通北京人的集体记忆,整体体力负担较低至中等;可结合客人恢复情况调整;周一闭馆;预约;开放时段和地下空间通行条件出发前二次确认,,,,,,,[],新草路同胡同4号院旁,,,整体体力负担较低至中等;可结合客人恢复情况调整;周一闭馆;预约;开放时段和地下空间通行条件出发前二次确认,整体体力负担较低至中等，可结合客人恢复情况调整；周一闭馆；预约、开放时段和地下空间通行条件出发前二次确认,active
recvrXlU2zPSa4,recvrXlU2zPSa4,recvrXlU2zPSa4,天坛公园·晨间生活体验,,公园生活,北京,东城区,1.5,50.0,50.0,元/人,重点不是只看祈年殿;而是早晨观察;参与北京居民晨练;把中国人的一天从清晨开始,涉及步行;需结合客人体力及术后恢复情况控制时长;需早起;大型活动或临时维护可能调整开放;执行前看官方通告,重点不是只看祈年殿，而是早晨观察/参与北京居民晨练，把中国人的一天从清晨开始,重点不是只看祈年殿，而是早晨观察/参与北京居民晨练，把中国人的一天从清晨开始,,涉及步行，需结合客人体力及术后恢复情况控制时长；需早起；大型活动或临时维护可能调整开放，执行前看官方通告,重点不是只看祈年殿，而是早晨观察/参与北京居民晨练，把中国人的一天从清晨开始,涉及步行;需结合客人体力及术后恢复情况控制时长;需早起;大型活动或临时维护可能调整开放;执行前看官方通告,,,,,,,[],天坛内东里7号,,,涉及步行;需结合客人体力及术后恢复情况控制时长;需早起;大型活动或临时维护可能调整开放;执行前看官方通告,涉及步行，需结合客人体力及术后恢复情况控制时长；需早起；大型活动或临时维护可能调整开放，执行前看官方通告,active
recvrXlUynmn2m,recvrXlUynmn2m,recvrXlUynmn2m,北京前门店文华东方酒店,,住宿,北京,东城区,1.0,12000.0,12000.0,元/晚,独立院落住宿本身就是胡同生活体验;同时有顶级酒店服务做保障,适合作为线路住宿;适合VIP主住宿;院落房价浮动大;实时调价并提前锁房,独立院落住宿本身就是胡同生活体验，同时有顶级酒店服务做保障,独立院落住宿本身就是胡同生活体验，同时有顶级酒店服务做保障,,适合作为线路住宿；适合VIP主住宿；院落房价浮动大，实时调价并提前锁房,独立院落住宿本身就是胡同生活体验，同时有顶级酒店服务做保障,适合作为线路住宿;适合VIP主住宿;院落房价浮动大;实时调价并提前锁房,,,,,,,[],草厂十条1号,,,适合作为线路住宿;适合VIP主住宿;院落房价浮动大;实时调价并提前锁房,适合作为线路住宿；适合VIP主住宿；院落房价浮动大，实时调价并提前锁房,active
recvrXlUyptwps,recvrXlUyptwps,recvrXlUyptwps,曲廊院 Curvy Corridor Courtyard,,餐饮,北京,东城区,1.5,1000.0,1000.0,元/人,院落空间和现代中餐表达适合设计;建筑和审美型客群,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,院落空间和现代中餐表达适合设计、建筑和审美型客群,院落空间和现代中餐表达适合设计、建筑和审美型客群,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；菜品季节性强，菜单以餐厅当天为准,院落空间和现代中餐表达适合设计、建筑和审美型客群,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,,,,,,,[],东四十一条25号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；菜品季节性强，菜单以餐厅当天为准,active
recvrXlUyp4JWU,recvrXlUyp4JWU,recvrXlUyp4JWU,北京大观园·我的红楼世界,,沉浸体验,北京,西城区,2.5,400.0,400.0,元/人,在园林实景中用角色互动进入《红楼梦》;比普通游园更有参与感,整体体力负担较低至中等;可结合客人恢复情况调整;产品更新较快;出发前核验当期场次;语言支持与游戏时长,在园林实景中用角色互动进入《红楼梦》，比普通游园更有参与感,在园林实景中用角色互动进入《红楼梦》，比普通游园更有参与感,,整体体力负担较低至中等，可结合客人恢复情况调整；产品更新较快，出发前核验当期场次、语言支持与游戏时长,在园林实景中用角色互动进入《红楼梦》，比普通游园更有参与感,整体体力负担较低至中等;可结合客人恢复情况调整;产品更新较快;出发前核验当期场次;语言支持与游戏时长,,,,,,,[],南菜园街12号,,,整体体力负担较低至中等;可结合客人恢复情况调整;产品更新较快;出发前核验当期场次;语言支持与游戏时长,整体体力负担较低至中等，可结合客人恢复情况调整；产品更新较快，出发前核验当期场次、语言支持与游戏时长,active
recvrXlUyreYMQ,recvrXlUyreYMQ,recvrXlUyreYMQ,北京中医药大学中医药博物馆,,博物馆,北京,朝阳区,1.5,0.0,0.0,元/人,从医药实物;传统药铺和古籍理解中国人的养生观与医药文化,整体体力负担较低至中等;可结合客人恢复情况调整;周日;周一及法定节假日闭馆等安排需以馆方最新通知为准;团组提前预约,从医药实物、传统药铺和古籍理解中国人的养生观与医药文化,从医药实物、传统药铺和古籍理解中国人的养生观与医药文化,,整体体力负担较低至中等，可结合客人恢复情况调整；周日、周一及法定节假日闭馆等安排需以馆方最新通知为准；团组提前预约,从医药实物、传统药铺和古籍理解中国人的养生观与医药文化,整体体力负担较低至中等;可结合客人恢复情况调整;周日;周一及法定节假日闭馆等安排需以馆方最新通知为准;团组提前预约,,,,,,,[],北三环东路11号（北京中医药大学校内）,,,整体体力负担较低至中等;可结合客人恢复情况调整;周日;周一及法定节假日闭馆等安排需以馆方最新通知为准;团组提前预约,整体体力负担较低至中等，可结合客人恢复情况调整；周日、周一及法定节假日闭馆等安排需以馆方最新通知为准；团组提前预约,active
recvrXlUyrbpqH,recvrXlUyrbpqH,recvrXlUyrbpqH,中国紫檀博物馆,,博物馆,北京,朝阳区,1.5,50.0,50.0,元/人,从木材;家具与传统建筑构件切入中国审美;适合设计;收藏和家居行业客群,整体体力负担较低至中等;可结合客人恢复情况调整;可与高碑店番外同日;减少跨城移动,从木材、家具与传统建筑构件切入中国审美，适合设计、收藏和家居行业客群,从木材、家具与传统建筑构件切入中国审美，适合设计、收藏和家居行业客群,,整体体力负担较低至中等，可结合客人恢复情况调整；可与高碑店番外同日，减少跨城移动,从木材、家具与传统建筑构件切入中国审美，适合设计、收藏和家居行业客群,整体体力负担较低至中等;可结合客人恢复情况调整;可与高碑店番外同日;减少跨城移动,,,,,,,[],建国路23号,,,整体体力负担较低至中等;可结合客人恢复情况调整;可与高碑店番外同日;减少跨城移动,整体体力负担较低至中等，可结合客人恢复情况调整；可与高碑店番外同日，减少跨城移动,active
recvrXlUysYViA,recvrXlUysYViA,recvrXlUysYViA,京兆尹 King's Joy,,餐饮,北京,东城区,1.5,1200.0,1200.0,元/人,高端餐饮服务与院落氛围兼具;适合把胡同半日体验升级为VIP产品,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；需提前预订；饮食禁忌、酒水和酒水偏好可提前沟通,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,,,,,,,[],五道营胡同2号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,如客人有控糖、过敏、术后饮食等需求，需提前沟通；需提前预订；饮食禁忌、酒水和酒水偏好可提前沟通,active
recvrXlV4yYK5O,recvrXlV4yYK5O,recvrXlV4yYK5O,北京景泰蓝艺术博物馆/北京市珐琅厂,,非遗工坊,北京,东城区,1.5,200.0,200.0,元/人,"既能看成品又能理解制作流程;最适合做""看匠人+自己动手""的产品",体力负担较低;适合恢复期较稳定的客人;若要体验制作需提前询问课程;人数与翻译支持,"既能看成品又能理解制作流程，最适合做""看匠人+自己动手""的产品","既能看成品又能理解制作流程，最适合做""看匠人+自己动手""的产品",,体力负担较低，适合恢复期较稳定的客人；若要体验制作需提前询问课程、人数与翻译支持,"既能看成品又能理解制作流程，最适合做""看匠人+自己动手""的产品",体力负担较低;适合恢复期较稳定的客人;若要体验制作需提前询问课程;人数与翻译支持,,,,,,,[],安乐林路10号,,,体力负担较低;适合恢复期较稳定的客人;若要体验制作需提前询问课程;人数与翻译支持,体力负担较低，适合恢复期较稳定的客人；若要体验制作需提前询问课程、人数与翻译支持,active
recvrXlV4AcNHq,recvrXlV4AcNHq,recvrXlV4AcNHq,燕京八绝博物馆,,非遗博物馆,北京,石景山区,2.0,100.0,100.0,元/人,把景泰蓝;玉雕;雕漆等宫廷工艺放进古寺空间;对收藏;设计客群有吸引力,整体体力负担较低至中等;可结合客人恢复情况调整;地理位置偏西;适合专车独立成线;临展;体验课需提前确认,把景泰蓝、玉雕、雕漆等宫廷工艺放进古寺空间，对收藏/设计客群有吸引力,把景泰蓝、玉雕、雕漆等宫廷工艺放进古寺空间，对收藏/设计客群有吸引力,,整体体力负担较低至中等，可结合客人恢复情况调整；地理位置偏西，适合专车独立成线；临展、体验课需提前确认,把景泰蓝、玉雕、雕漆等宫廷工艺放进古寺空间，对收藏/设计客群有吸引力,整体体力负担较低至中等;可结合客人恢复情况调整;地理位置偏西;适合专车独立成线;临展;体验课需提前确认,,,,,,,[],模式口大街20号承恩寺,,,整体体力负担较低至中等;可结合客人恢复情况调整;地理位置偏西;适合专车独立成线;临展;体验课需提前确认,整体体力负担较低至中等，可结合客人恢复情况调整；地理位置偏西，适合专车独立成线；临展、体验课需提前确认,active
recvrXlV4BKkqs,recvrXlV4BKkqs,recvrXlV4BKkqs,北京前门大栅栏亚朵酒店,,住宿,北京,西城区,1.0,70.0,70.0,元/晚,"原稿仅写""亚朵"";该门店更利于前门老城线路;适合预算更克制或陪同人员住宿",适合作为线路住宿;不建议作为高净值主住宿首选;如使用应强化线路与管家服务补足住宿层级,"原稿仅写""亚朵""；该门店更利于前门老城线路，适合预算更克制或陪同人员住宿","原稿仅写""亚朵""；该门店更利于前门老城线路，适合预算更克制或陪同人员住宿",,适合作为线路住宿；不建议作为高净值主住宿首选；如使用应强化线路与管家服务补足住宿层级,"原稿仅写""亚朵""；该门店更利于前门老城线路，适合预算更克制或陪同人员住宿",适合作为线路住宿;不建议作为高净值主住宿首选;如使用应强化线路与管家服务补足住宿层级,,,,,,,[],大栅栏西街32号,,,适合作为线路住宿;不建议作为高净值主住宿首选;如使用应强化线路与管家服务补足住宿层级,适合作为线路住宿；不建议作为高净值主住宿首选；如使用应强化线路与管家服务补足住宿层级,active
recvrXlV4DIBhJ,recvrXlV4DIBhJ,recvrXlV4DIBhJ,方砖厂69号炸酱面,,餐饮,北京,东城区,0.8,40.0,40.0,元/人,高净值客也需要真实的反差：在小店吃一碗北京人日常面;比全程高餐更有记忆点,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰排队；不适合需要绝对私密环境的客人，做可选项,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,,,,,,,[],方砖厂胡同1号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰排队；不适合需要绝对私密环境的客人，做可选项,active
recvrXlV4EkASi,recvrXlV4EkASi,recvrXlV4EkASi,全季酒店（北京前门四合院店）,,住宿,北京,东城区,1.0,600.0,600.0,元/晚,"原稿仅写""全季"";四合院门店在地理和视觉上比普通连锁酒店更符合本地生活主题",适合作为线路住宿;中定位与高净值客群有落差;更适合轻量产品;陪同人员或体验型短住,"原稿仅写""全季""；四合院门店在地理和视觉上比普通连锁酒店更符合本地生活主题","原稿仅写""全季""；四合院门店在地理和视觉上比普通连锁酒店更符合本地生活主题",,适合作为线路住宿；中定位与高净值客群有落差，更适合轻量产品、陪同人员或体验型短住,"原稿仅写""全季""；四合院门店在地理和视觉上比普通连锁酒店更符合本地生活主题",适合作为线路住宿;中定位与高净值客群有落差;更适合轻量产品;陪同人员或体验型短住,,,,,,,[],北芦草园胡同33号,,,适合作为线路住宿;中定位与高净值客群有落差;更适合轻量产品;陪同人员或体验型短住,适合作为线路住宿；中定位与高净值客群有落差，更适合轻量产品、陪同人员或体验型短住,active
recvrXlV4GeepD,recvrXlV4GeepD,recvrXlV4GeepD,北京华尔道夫胡同四合院,,住宿,北京,东城区,1.0,8000.0,8000.0,元/晚,用五星级服务降低胡同院落住宿的不确定性;适合VIP第一次体验四合院,适合作为线路住宿;预订时明确四合院;庭院房型;避免误订普通塔楼客房;实时调价,用五星级服务降低胡同院落住宿的不确定性，适合VIP第一次体验四合院,用五星级服务降低胡同院落住宿的不确定性，适合VIP第一次体验四合院,,适合作为线路住宿；预订时明确四合院/庭院房型，避免误订普通塔楼客房；实时调价,用五星级服务降低胡同院落住宿的不确定性，适合VIP第一次体验四合院,适合作为线路住宿;预订时明确四合院;庭院房型;避免误订普通塔楼客房;实时调价,,,,,,,[],西堂子胡同17-19号（酒店总店：金鱼胡同5-15号）,,,适合作为线路住宿;预订时明确四合院;庭院房型;避免误订普通塔楼客房;实时调价,适合作为线路住宿；预订时明确四合院/庭院房型，避免误订普通塔楼客房；实时调价,active
recvrXlV4HCPye,recvrXlV4HCPye,recvrXlV4HCPye,宴外宴·《红楼遗梦》,,沉浸餐饮,北京,朝阳区,3.0,500.0,500.0,元/人,红楼主题沉浸式餐秀;可把吃饭;剧情;拍照和换装合成一个长体验,如客人有控糖;过敏;术后饮食等需求;需提前沟通;建议至少提前3天预约;园区楼号平台标注存在D8;D9差异;执行前电话确认,红楼主题沉浸式餐秀，可把吃饭、剧情、拍照和换装合成一个长体验,红楼主题沉浸式餐秀，可把吃饭、剧情、拍照和换装合成一个长体验,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；建议至少提前3天预约；园区楼号平台标注存在D8/D9差异，执行前电话确认,红楼主题沉浸式餐秀，可把吃饭、剧情、拍照和换装合成一个长体验,如客人有控糖;过敏;术后饮食等需求;需提前沟通;建议至少提前3天预约;园区楼号平台标注存在D8;D9差异;执行前电话确认,,,,,,,[],高碑店乡西店记忆文创小镇D8号楼（部分平台D9）,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;建议至少提前3天预约;园区楼号平台标注存在D8;D9差异;执行前电话确认,如客人有控糖、过敏、术后饮食等需求，需提前沟通；建议至少提前3天预约；园区楼号平台标注存在D8/D9差异，执行前电话确认,active
recvrXlV4K4N8A,recvrXlV4K4N8A,recvrXlV4K4N8A,史家胡同博物馆,,胡同博物馆,北京,东城区,1.0,0.0,0.0,元/人,"从普通家庭陈设;胡同记忆和声音进入""北京人怎么生活""的核心主题",整体体力负担较低至中等;可结合客人恢复情况调整;馆内体量不大;建议与史家胡同散步组合而非单独售卖,"从普通家庭陈设、胡同记忆和声音进入""北京人怎么生活""的核心主题","从普通家庭陈设、胡同记忆和声音进入""北京人怎么生活""的核心主题",,整体体力负担较低至中等，可结合客人恢复情况调整；馆内体量不大，建议与史家胡同散步组合而非单独售卖,"从普通家庭陈设、胡同记忆和声音进入""北京人怎么生活""的核心主题",整体体力负担较低至中等;可结合客人恢复情况调整;馆内体量不大;建议与史家胡同散步组合而非单独售卖,,,,,,,[],史家胡同24号,,,整体体力负担较低至中等;可结合客人恢复情况调整;馆内体量不大;建议与史家胡同散步组合而非单独售卖,整体体力负担较低至中等，可结合客人恢复情况调整；馆内体量不大，建议与史家胡同散步组合而非单独售卖,active
recvrXlV4LJIzX,recvrXlV4LJIzX,recvrXlV4LJIzX,宏恩观·观中 / HALF COFFEE,,文艺空间,北京,东城区,1.0,100.0,100.0,元/人,700年古建中的咖啡;文化空间;把古迹与当代年轻人的休闲方式放在一起,整体体力负担较低至中等;可结合客人恢复情况调整;HALF COFFEE营业时段可能与场地活动不同;团组需提前确认包场;活动占用,700年古建中的咖啡/文化空间，把古迹与当代年轻人的休闲方式放在一起,700年古建中的咖啡/文化空间，把古迹与当代年轻人的休闲方式放在一起,,整体体力负担较低至中等，可结合客人恢复情况调整；HALF COFFEE营业时段可能与场地活动不同；团组需提前确认包场/活动占用,700年古建中的咖啡/文化空间，把古迹与当代年轻人的休闲方式放在一起,整体体力负担较低至中等;可结合客人恢复情况调整;HALF COFFEE营业时段可能与场地活动不同;团组需提前确认包场;活动占用,,,,,,,[],豆腐池胡同21-23号,,,整体体力负担较低至中等;可结合客人恢复情况调整;HALF COFFEE营业时段可能与场地活动不同;团组需提前确认包场;活动占用,整体体力负担较低至中等，可结合客人恢复情况调整；HALF COFFEE营业时段可能与场地活动不同；团组需提前确认包场/活动占用,active
recvrXm8CCzg4j,recvrXm8CCzg4j,recvrXm8CCzg4j,方砖厂69号炸酱面,,餐饮,北京,东城区,0.8,40.0,40.0,元/人,高净值客也需要真实的反差：在小店吃一碗北京人日常面;比全程高餐更有记忆点,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰排队；不适合需要绝对私密环境的客人，做可选项,高净值客也需要真实的反差：在小店吃一碗北京人日常面，比全程高餐更有记忆点,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,,,,,,,[],方砖厂胡同1号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰排队;不适合需要绝对私密环境的客人;做可选项,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰排队；不适合需要绝对私密环境的客人，做可选项,active
recvrXm8CDhkkS,recvrXm8CDhkkS,recvrXm8CDhkkS,护国寺小吃（护国寺总店）,,餐饮,北京,西城区,0.8,80.0,80.0,元/人,"最适合做""中国人的早餐""而不是正式宴请;可小份多样试吃","如客人有控糖;过敏;术后饮食等需求;需提前沟通;豆汁等口味挑战大;建议设计""尝一口""而不是强制完整套餐","最适合做""中国人的早餐""而不是正式宴请，可小份多样试吃","最适合做""中国人的早餐""而不是正式宴请，可小份多样试吃",,"如客人有控糖、过敏、术后饮食等需求，需提前沟通；豆汁等口味挑战大，建议设计""尝一口""而不是强制完整套餐","最适合做""中国人的早餐""而不是正式宴请，可小份多样试吃","如客人有控糖;过敏;术后饮食等需求;需提前沟通;豆汁等口味挑战大;建议设计""尝一口""而不是强制完整套餐",,,,,,,[],护国寺大街93号,,,"如客人有控糖;过敏;术后饮食等需求;需提前沟通;豆汁等口味挑战大;建议设计""尝一口""而不是强制完整套餐","如客人有控糖、过敏、术后饮食等需求，需提前沟通；豆汁等口味挑战大，建议设计""尝一口""而不是强制完整套餐",active
recvrXm8CD3MbG,recvrXm8CD3MbG,recvrXm8CD3MbG,曲廊院 Curvy Corridor Courtyard,,餐饮,北京,东城区,1.5,1000.0,1000.0,元/人,院落空间和现代中餐表达适合设计;建筑和审美型客群,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,院落空间和现代中餐表达适合设计、建筑和审美型客群,院落空间和现代中餐表达适合设计、建筑和审美型客群,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；菜品季节性强，菜单以餐厅当天为准,院落空间和现代中餐表达适合设计、建筑和审美型客群,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,,,,,,,[],东四十一条25号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;菜品季节性强;菜单以餐厅当天为准,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；菜品季节性强，菜单以餐厅当天为准,active
recvrXm8CEmquF,recvrXm8CEmquF,recvrXm8CEmquF,京兆尹 King's Joy,,餐饮,北京,东城区,1.5,1200.0,1200.0,元/人,高端餐饮服务与院落氛围兼具;适合把胡同半日体验升级为VIP产品,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；需提前预订；饮食禁忌、酒水和酒水偏好可提前沟通,高端餐饮服务与院落氛围兼具，适合把胡同半日体验升级为VIP产品,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,,,,,,,[],五道营胡同2号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;需提前预订;饮食禁忌;酒水和酒水偏好可提前沟通,如客人有控糖、过敏、术后饮食等需求，需提前沟通；需提前预订；饮食禁忌、酒水和酒水偏好可提前沟通,active
recvrXm949x6et,recvrXm949x6et,recvrXm949x6et,烤肉季,,餐饮,北京,西城区,1.0,300.0,300.0,元/人,老字号炙子烤肉;适合在白塔寺;西四后转入什刹海完成京味晚餐,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰等位与烟火气较强;对高净值客需提前说明环境预期,老字号炙子烤肉，适合在白塔寺/西四后转入什刹海完成京味晚餐,老字号炙子烤肉，适合在白塔寺/西四后转入什刹海完成京味晚餐,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰等位与烟火气较强；对高净值客需提前说明环境预期,老字号炙子烤肉，适合在白塔寺/西四后转入什刹海完成京味晚餐,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰等位与烟火气较强;对高净值客需提前说明环境预期,,,,,,,[],地安门外大街前海东沿14号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;高峰等位与烟火气较强;对高净值客需提前说明环境预期,如客人有控糖、过敏、术后饮食等需求，需提前沟通；高峰等位与烟火气较强；对高净值客需提前说明环境预期,active
recvrXm94a2CJU,recvrXm94a2CJU,recvrXm94a2CJU,1949 - Duck de Chine,,餐饮,北京,东城区,1.5,500.0,500.0,元/人,比市井烤鸭店更适合商务;VIP客人;同时保留北京代表性饮食符号,如客人有控糖;过敏;术后饮食等需求;需提前沟通;更偏高端商业而非小众生活;可作为稳妥兜底而非主卖点,比市井烤鸭店更适合商务/VIP客人，同时保留北京代表性饮食符号,比市井烤鸭店更适合商务/VIP客人，同时保留北京代表性饮食符号,,如客人有控糖、过敏、术后饮食等需求，需提前沟通；更偏高端商业而非小众生活，可作为稳妥兜底而非主卖点,比市井烤鸭店更适合商务/VIP客人，同时保留北京代表性饮食符号,如客人有控糖;过敏;术后饮食等需求;需提前沟通;更偏高端商业而非小众生活;可作为稳妥兜底而非主卖点,,,,,,,[],金宝街98号,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;更偏高端商业而非小众生活;可作为稳妥兜底而非主卖点,如客人有控糖、过敏、术后饮食等需求，需提前沟通；更偏高端商业而非小众生活，可作为稳妥兜底而非主卖点,active
recvrXm94b5psT,recvrXm94b5psT,recvrXm94b5psT,檐庭 Yan Garden（北京前门店文华东方）,,餐饮,北京,东城区,1.5,1000.0,1000.0,元/人,"在传统院落里完成高服务标准正餐;适合与前门胡同步行形成""市井+高奢反差""",如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;适合重要客人或不愿排队的小团,"在传统院落里完成高服务标准正餐，适合与前门胡同步行形成""市井+高奢反差""","在传统院落里完成高服务标准正餐，适合与前门胡同步行形成""市井+高奢反差""",,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；适合重要客人或不愿排队的小团,"在传统院落里完成高服务标准正餐，适合与前门胡同步行形成""市井+高奢反差""",如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;适合重要客人或不愿排队的小团,,,,,,,[],草厂十条1号（北京前门店文华东方内）,,,如客人有控糖;过敏;术后饮食等需求;需提前沟通;提前订位;适合重要客人或不愿排队的小团,如客人有控糖、过敏、术后饮食等需求，需提前沟通；提前订位；适合重要客人或不愿排队的小团,active
